record_id,product_id,channel,store_name,store_location,shelf_date,price,qualified
SL0628,P0628,大润发,无锡店,无锡店地址,2025-08-04,18.0元/斤,true
SL0629,P0629,华润万家,广州店,广州店地址,2025-12-12,33.4元/斤,true
SL0630,P0630,天猫超市,线上商城,线上商城,2025-12-05,17.3元/斤,true
SL0631,P0631,华润万家,东莞店,东莞店地址,2025-11-19,31.6元/斤,true
SL0632,P0632,物美超市,北京海淀店,北京海淀店地址,2025-11-10,4.5元/斤,true
SL0633,P0633,物美超市,天津南开店,天津南开店地址,2025-12-03,8.3元/斤,true
SL0634,P0634,盒马鲜生,广州天河店,广州天河店地址,2025-08-26,46.3元/斤,true
SL0635,P0635,物美超市,北京丰台店,北京丰台店地址,2025-08-17,11.5元/斤,true
SL0636,P0636,物美超市,北京海淀店,北京海淀店地址,2025-08-08,12.1元/斤,true
SL0637,P0637,大润发,杭州店,杭州店地址,2025-12-17,39.2元/斤,true
SL0638,P0638,华润万家,深圳店,深圳店地址,2025-12-22,11.9元/斤,true
SL0639,P0639,大润发,苏州店,苏州店地址,2025-11-08,24.5元/斤,true
SL0640,P0640,大润发,无锡店,无锡店地址,2025-08-23,21.1元/斤,true
SL0641,P0641,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-11-22,25.8元/斤,true
SL0642,P0642,大润发,苏州店,苏州店地址,2025-09-28,47.8元/斤,true
SL0643,P0643,大润发,杭州店,杭州店地址,2025-11-09,31.6元/斤,true
SL0644,P0644,物美超市,北京丰台店,北京丰台店地址,2025-09-11,49.5元/斤,true
SL0645,P0645,永辉超市,武汉光谷店,武汉光谷店地址,2025-08-28,16.5元/斤,true
SL0646,P0646,永辉超市,西安高新店,西安高新店地址,2025-12-17,33.8元/斤,true
SL0647,P0647,物美超市,北京丰台店,北京丰台店地址,2025-09-28,2.2元/斤,true
SL0648,P0648,天猫超市,线上商城,线上商城,2025-08-06,28.1元/斤,true
SL0649,P0649,华润万家,广州店,广州店地址,2025-09-01,49.3元/斤,true
SL0650,P0650,天猫超市,线上商城,线上商城,2025-10-01,48.9元/斤,true
SL0651,P0651,华润万家,广州店,广州店地址,2025-11-20,23.9元/斤,true
SL0652,P0652,华润万家,东莞店,东莞店地址,2025-09-03,16.8元/斤,true
SL0653,P0653,物美超市,北京丰台店,北京丰台店地址,2025-09-12,2.5元/斤,true
SL0654,P0654,大润发,杭州店,杭州店地址,2025-08-08,42.6元/斤,true
SL0655,P0655,永辉超市,南京新街口店,南京新街口店地址,2025-08-19,6.0元/斤,true
SL0656,P0656,天猫超市,线上商城,线上商城,2025-10-13,42.9元/斤,true
SL0657,P0657,永辉超市,西安高新店,西安高新店地址,2025-10-10,11.0元/斤,true
SL0658,P0658,京东自营,线上商城,线上商城,2025-09-08,41.9元/斤,true
SL0659,P0659,天猫超市,线上商城,线上商城,2025-09-13,19.2元/斤,true
SL0660,P0660,永辉超市,西安高新店,西安高新店地址,2025-09-22,27.7元/斤,true
SL0661,P0661,京东自营,线上商城,线上商城,2025-11-27,38.5元/斤,true
SL0662,P0662,物美超市,北京海淀店,北京海淀店地址,2025-09-13,24.9元/斤,true
SL0663,P0663,天猫超市,线上商城,线上商城,2025-11-23,15.3元/斤,true
SL0664,P0664,华润万家,东莞店,东莞店地址,2025-08-09,49.7元/斤,true
SL0665,P0665,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-10-23,18.6元/斤,true
SL0666,P0666,永辉超市,成都春熙店,成都春熙店地址,2025-11-01,46.5元/斤,true
SL0667,P0667,天猫超市,线上商城,线上商城,2025-09-15,20.3元/斤,false
SL0668,P0668,华润万家,深圳店,深圳店地址,2025-12-12,27.3元/斤,true
SL0669,P0669,永辉超市,南京新街口店,南京新街口店地址,2025-11-27,42.4元/斤,true
SL0670,P0670,大润发,杭州店,杭州店地址,2025-10-28,13.8元/斤,true
SL0671,P0671,京东自营,线上商城,线上商城,2025-09-15,11.0元/斤,true
SL0672,P0672,永辉超市,武汉光谷店,武汉光谷店地址,2025-09-15,23.4元/斤,true
SL0673,P0673,大润发,苏州店,苏州店地址,2025-10-26,40.6元/斤,true
SL0674,P0674,京东自营,线上商城,线上商城,2025-08-03,33.2元/斤,true
SL0675,P0675,华润万家,广州店,广州店地址,2025-09-10,33.7元/斤,true
SL0676,P0676,天猫超市,线上商城,线上商城,2025-09-12,2.2元/斤,true
SL0677,P0677,华润万家,广州店,广州店地址,2025-08-24,8.9元/斤,true
SL0678,P0678,华润万家,东莞店,东莞店地址,2025-09-13,37.4元/斤,true
SL0679,P0679,永辉超市,成都春熙店,成都春熙店地址,2025-08-28,20.0元/斤,true
SL0680,P0680,盒马鲜生,深圳南山店,深圳南山店地址,2025-10-03,27.9元/斤,true
SL0681,P0681,天猫超市,线上商城,线上商城,2025-10-17,35.2元/斤,true
SL0682,P0682,天猫超市,线上商城,线上商城,2025-09-06,33.9元/斤,true
SL0683,P0683,华润万家,广州店,广州店地址,2025-11-22,29.0元/斤,true
SL0684,P0684,大润发,无锡店,无锡店地址,2025-10-23,5.8元/斤,true
SL0685,P0685,物美超市,北京海淀店,北京海淀店地址,2025-08-13,40.7元/斤,true
SL0686,P0686,盒马鲜生,广州天河店,广州天河店地址,2025-10-12,16.4元/斤,true
SL0687,P0687,华润万家,广州店,广州店地址,2025-09-27,24.6元/斤,true
SL0688,P0688,华润万家,东莞店,东莞店地址,2025-08-12,27.8元/斤,true
SL0689,P0689,永辉超市,武汉光谷店,武汉光谷店地址,2025-08-26,37.3元/斤,true
SL0690,P0690,物美超市,北京海淀店,北京海淀店地址,2025-12-09,7.0元/斤,true
SL0691,P0691,大润发,无锡店,无锡店地址,2025-10-23,15.9元/斤,true
SL0692,P0692,物美超市,北京丰台店,北京丰台店地址,2025-11-15,43.2元/斤,true
SL0693,P0693,天猫超市,线上商城,线上商城,2025-10-26,26.1元/斤,true
SL0694,P0694,华润万家,东莞店,东莞店地址,2025-09-08,42.5元/斤,true
SL0695,P0695,华润万家,深圳店,深圳店地址,2025-10-04,16.9元/斤,true
SL0696,P0696,盒马鲜生,深圳南山店,深圳南山店地址,2025-09-07,10.8元/斤,true
SL0697,P0697,盒马鲜生,上海浦东店,上海浦东店地址,2025-08-20,18.4元/斤,true
SL0698,P0698,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-09-20,10.2元/斤,true
SL0699,P0699,京东自营,线上商城,线上商城,2025-08-03,30.4元/斤,true
SL0700,P0700,永辉超市,武汉光谷店,武汉光谷店地址,2025-10-25,25.0元/斤,true
SL0701,P0701,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-12-05,10.1元/斤,true
SL0702,P0702,永辉超市,成都春熙店,成都春熙店地址,2025-09-17,40.5元/斤,true
SL0703,P0703,永辉超市,成都春熙店,成都春熙店地址,2025-08-08,25.3元/斤,true
SL0704,P0704,天猫超市,线上商城,线上商城,2025-09-20,28.3元/斤,true
SL0705,P0705,天猫超市,线上商城,线上商城,2025-09-24,7.5元/斤,true
SL0706,P0706,物美超市,北京丰台店,北京丰台店地址,2025-12-22,19.8元/斤,true
SL0707,P0707,华润万家,广州店,广州店地址,2025-10-09,3.6元/斤,true
SL0708,P0708,盒马鲜生,上海浦东店,上海浦东店地址,2025-10-13,48.3元/斤,true
SL0709,P0709,京东自营,线上商城,线上商城,2025-11-22,33.9元/斤,true
SL0710,P0710,天猫超市,线上商城,线上商城,2025-12-20,49.2元/斤,true
SL0711,P0711,天猫超市,线上商城,线上商城,2025-08-15,35.3元/斤,true
SL0712,P0712,京东自营,线上商城,线上商城,2025-12-18,47.2元/斤,true
SL0713,P0713,华润万家,深圳店,深圳店地址,2025-08-22,25.2元/斤,false
SL0714,P0714,天猫超市,线上商城,线上商城,2025-11-01,33.5元/斤,true
SL0715,P0715,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-09-08,20.5元/斤,true
SL0716,P0716,华润万家,广州店,广州店地址,2025-12-17,8.2元/斤,true
SL0717,P0717,盒马鲜生,上海浦东店,上海浦东店地址,2025-08-28,36.1元/斤,true
SL0718,P0718,大润发,苏州店,苏州店地址,2025-10-05,13.0元/斤,true
SL0719,P0719,盒马鲜生,上海浦东店,上海浦东店地址,2025-10-17,46.5元/斤,true
SL0720,P0720,物美超市,天津南开店,天津南开店地址,2025-11-23,16.8元/斤,true
SL0721,P0721,天猫超市,线上商城,线上商城,2025-10-09,26.9元/斤,true
SL0722,P0722,天猫超市,线上商城,线上商城,2025-11-05,42.4元/斤,true
SL0723,P0723,华润万家,东莞店,东莞店地址,2025-11-18,30.2元/斤,true
SL0724,P0724,永辉超市,成都春熙店,成都春熙店地址,2025-08-27,23.6元/斤,true
SL0725,P0725,物美超市,北京海淀店,北京海淀店地址,2025-12-12,23.9元/斤,true
SL0726,P0726,天猫超市,线上商城,线上商城,2025-08-18,37.8元/斤,true
SL0727,P0727,华润万家,广州店,广州店地址,2025-08-21,6.5元/斤,true
SL0728,P0728,天猫超市,线上商城,线上商城,2025-12-04,43.6元/斤,true
SL0729,P0729,物美超市,北京丰台店,北京丰台店地址,2025-10-13,15.4元/斤,true
SL0730,P0730,天猫超市,线上商城,线上商城,2025-11-13,32.6元/斤,true
SL0731,P0731,物美超市,北京海淀店,北京海淀店地址,2025-08-15,42.2元/斤,true
SL0732,P0732,天猫超市,线上商城,线上商城,2025-11-01,5.2元/斤,true
SL0733,P0733,华润万家,广州店,广州店地址,2025-08-24,36.2元/斤,true
SL0734,P0734,天猫超市,线上商城,线上商城,2025-12-16,10.1元/斤,true
SL0735,P0735,大润发,杭州店,杭州店地址,2025-08-24,3.0元/斤,true
SL0736,P0736,永辉超市,西安高新店,西安高新店地址,2025-12-09,10.6元/斤,true
SL0737,P0737,天猫超市,线上商城,线上商城,2025-09-08,34.6元/斤,true
SL0738,P0738,天猫超市,线上商城,线上商城,2025-11-27,36.9元/斤,true
SL0739,P0739,大润发,苏州店,苏州店地址,2025-10-27,29.2元/斤,true
SL0740,P0740,物美超市,北京丰台店,北京丰台店地址,2025-11-18,49.6元/斤,true
SL0741,P0741,大润发,苏州店,苏州店地址,2025-11-21,42.8元/斤,true
SL0742,P0742,永辉超市,武汉光谷店,武汉光谷店地址,2025-11-27,3.5元/斤,true
SL0743,P0743,永辉超市,南京新街口店,南京新街口店地址,2025-12-10,42.8元/斤,true
SL0744,P0744,物美超市,天津南开店,天津南开店地址,2025-09-18,16.6元/斤,true
SL0745,P0745,盒马鲜生,广州天河店,广州天河店地址,2025-08-05,44.0元/斤,true
SL0746,P0746,物美超市,天津南开店,天津南开店地址,2025-10-24,49.5元/斤,true
SL0747,P0747,永辉超市,西安高新店,西安高新店地址,2025-09-27,49.8元/斤,true
SL0748,P0748,大润发,杭州店,杭州店地址,2025-08-16,8.8元/斤,true
SL0749,P0749,天猫超市,线上商城,线上商城,2025-10-24,6.0元/斤,true
SL0750,P0750,天猫超市,线上商城,线上商城,2025-11-03,34.5元/斤,true
SL0751,P0751,华润万家,广州店,广州店地址,2025-11-05,41.7元/斤,true
SL0752,P0752,物美超市,北京海淀店,北京海淀店地址,2025-10-13,27.6元/斤,true
SL0753,P0753,天猫超市,线上商城,线上商城,2025-12-08,8.0元/斤,true
SL0754,P0754,盒马鲜生,广州天河店,广州天河店地址,2025-09-27,11.8元/斤,true
SL0755,P0755,天猫超市,线上商城,线上商城,2025-12-09,44.8元/斤,true
SL0756,P0756,天猫超市,线上商城,线上商城,2025-11-03,31.2元/斤,true
SL0757,P0757,京东自营,线上商城,线上商城,2025-08-15,22.5元/斤,true
SL0758,P0758,永辉超市,武汉光谷店,武汉光谷店地址,2025-09-15,28.8元/斤,true
SL0759,P0759,盒马鲜生,上海浦东店,上海浦东店地址,2025-10-08,10.3元/斤,true
SL0760,P0760,京东自营,线上商城,线上商城,2025-09-27,46.7元/斤,true
SL0761,P0761,永辉超市,成都春熙店,成都春熙店地址,2025-10-14,2.1元/斤,true
SL0762,P0762,物美超市,北京海淀店,北京海淀店地址,2025-08-12,2.9元/斤,true
SL0763,P0763,大润发,杭州店,杭州店地址,2025-10-01,36.4元/斤,true
SL0764,P0764,京东自营,线上商城,线上商城,2025-10-21,46.7元/斤,true
SL0765,P0765,永辉超市,西安高新店,西安高新店地址,2025-08-24,45.5元/斤,true
SL0766,P0766,华润万家,广州店,广州店地址,2025-08-18,47.2元/斤,true
SL0767,P0767,永辉超市,成都春熙店,成都春熙店地址,2025-11-05,36.1元/斤,true
SL0768,P0768,大润发,杭州店,杭州店地址,2025-08-25,25.6元/斤,true
SL0769,P0769,京东自营,线上商城,线上商城,2025-09-17,13.7元/斤,true
SL0770,P0770,京东自营,线上商城,线上商城,2025-08-03,2.9元/斤,true
SL0771,P0771,永辉超市,成都春熙店,成都春熙店地址,2025-08-11,39.7元/斤,true
SL0772,P0772,天猫超市,线上商城,线上商城,2025-12-02,41.6元/斤,true
SL0773,P0773,盒马鲜生,深圳南山店,深圳南山店地址,2025-11-12,9.8元/斤,true
SL0774,P0774,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-08-06,2.7元/斤,true
SL0775,P0775,永辉超市,成都春熙店,成都春熙店地址,2025-12-20,29.7元/斤,true
SL0776,P0776,天猫超市,线上商城,线上商城,2025-09-26,24.7元/斤,true
SL0777,P0777,天猫超市,线上商城,线上商城,2025-09-13,18.8元/斤,true
SL0778,P0778,物美超市,北京丰台店,北京丰台店地址,2025-12-09,7.2元/斤,true
SL0779,P0779,永辉超市,西安高新店,西安高新店地址,2025-12-04,32.5元/斤,true
SL0780,P0780,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-12-15,29.8元/斤,true
SL0781,P0781,京东自营,线上商城,线上商城,2025-08-09,24.1元/斤,true
SL0782,P0782,华润万家,东莞店,东莞店地址,2025-11-11,25.7元/斤,true
SL0783,P0783,华润万家,广州店,广州店地址,2025-10-28,31.5元/斤,true
SL0784,P0784,华润万家,深圳店,深圳店地址,2025-11-13,40.0元/斤,true
SL0785,P0785,京东自营,线上商城,线上商城,2025-08-28,23.7元/斤,true
SL0786,P0786,永辉超市,成都春熙店,成都春熙店地址,2025-08-15,48.4元/斤,true
SL0787,P0787,物美超市,北京海淀店,北京海淀店地址,2025-08-02,8.4元/斤,true
SL0788,P0788,华润万家,东莞店,东莞店地址,2025-10-17,15.1元/斤,true
SL0789,P0789,大润发,杭州店,杭州店地址,2025-09-13,16.2元/斤,true
SL0790,P0790,天猫超市,线上商城,线上商城,2025-11-18,25.3元/斤,true
SL0791,P0791,大润发,杭州店,杭州店地址,2025-12-25,23.1元/斤,true
SL0792,P0792,永辉超市,成都春熙店,成都春熙店地址,2025-09-07,9.0元/斤,true
SL0793,P0793,物美超市,北京海淀店,北京海淀店地址,2025-12-01,45.9元/斤,true
SL0794,P0794,永辉超市,南京新街口店,南京新街口店地址,2025-12-18,22.0元/斤,true
SL0795,P0795,大润发,无锡店,无锡店地址,2025-09-13,6.3元/斤,true
SL0796,P0796,大润发,苏州店,苏州店地址,2025-11-08,4.8元/斤,true
SL0797,P0797,物美超市,天津南开店,天津南开店地址,2025-12-24,18.6元/斤,true
SL0798,P0798,京东自营,线上商城,线上商城,2025-08-23,12.2元/斤,true
SL0799,P0799,天猫超市,线上商城,线上商城,2025-11-15,27.7元/斤,true
SL0800,P0800,物美超市,天津南开店,天津南开店地址,2025-09-04,39.0元/斤,false
SL0801,P0801,京东自营,线上商城,线上商城,2025-09-16,10.4元/斤,true
SL0802,P0802,盒马鲜生,深圳南山店,深圳南山店地址,2025-12-10,37.5元/斤,true
SL0803,P0803,盒马鲜生,广州天河店,广州天河店地址,2025-09-17,19.1元/斤,true
SL0804,P0804,物美超市,北京海淀店,北京海淀店地址,2025-08-22,19.1元/斤,true
SL0805,P0805,盒马鲜生,广州天河店,广州天河店地址,2025-10-28,13.0元/斤,true
SL0806,P0806,大润发,苏州店,苏州店地址,2025-12-08,5.0元/斤,true
SL0807,P0807,大润发,杭州店,杭州店地址,2025-12-15,37.6元/斤,true
SL0808,P0808,京东自营,线上商城,线上商城,2025-12-16,27.3元/斤,true
SL0809,P0809,永辉超市,武汉光谷店,武汉光谷店地址,2025-09-07,14.1元/斤,true
SL0810,P0810,天猫超市,线上商城,线上商城,2025-12-15,27.0元/斤,true
SL0811,P0811,京东自营,线上商城,线上商城,2025-09-07,15.4元/斤,true
SL0812,P0812,京东自营,线上商城,线上商城,2025-09-01,31.8元/斤,true
SL0813,P0813,京东自营,线上商城,线上商城,2025-10-18,39.7元/斤,true
SL0814,P0814,大润发,苏州店,苏州店地址,2025-12-12,39.6元/斤,true
SL0815,P0815,大润发,苏州店,苏州店地址,2025-11-08,38.0元/斤,true
SL0816,P0816,物美超市,北京丰台店,北京丰台店地址,2025-08-27,46.5元/斤,true
SL0817,P0817,京东自营,线上商城,线上商城,2025-10-21,37.3元/斤,true
SL0818,P0818,天猫超市,线上商城,线上商城,2025-10-22,49.5元/斤,true
SL0819,P0819,物美超市,北京丰台店,北京丰台店地址,2025-09-24,41.5元/斤,true
SL0820,P0820,大润发,无锡店,无锡店地址,2025-08-14,12.4元/斤,true
SL0821,P0821,大润发,无锡店,无锡店地址,2025-12-12,38.2元/斤,true
SL0822,P0822,大润发,杭州店,杭州店地址,2025-11-22,6.8元/斤,true
SL0823,P0823,京东自营,线上商城,线上商城,2025-09-16,25.7元/斤,true
SL0824,P0824,物美超市,北京海淀店,北京海淀店地址,2025-12-17,6.5元/斤,true
SL0825,P0825,物美超市,北京海淀店,北京海淀店地址,2025-11-26,29.6元/斤,true
SL0826,P0826,大润发,无锡店,无锡店地址,2025-11-09,41.2元/斤,true
SL0827,P0827,大润发,苏州店,苏州店地址,2025-10-26,13.9元/斤,true
SL0828,P0828,永辉超市,南京新街口店,南京新街口店地址,2025-09-10,35.0元/斤,true
SL0829,P0829,盒马鲜生,深圳南山店,深圳南山店地址,2025-08-13,15.0元/斤,true
SL0830,P0830,盒马鲜生,广州天河店,广州天河店地址,2025-11-22,46.6元/斤,true
SL0831,P0831,天猫超市,线上商城,线上商城,2025-09-19,26.3元/斤,true
SL0832,P0832,华润万家,广州店,广州店地址,2025-08-28,25.8元/斤,true
SL0833,P0833,物美超市,北京海淀店,北京海淀店地址,2025-10-24,32.4元/斤,true
SL0834,P0834,永辉超市,成都春熙店,成都春熙店地址,2025-11-27,21.3元/斤,true
SL0835,P0835,华润万家,深圳店,深圳店地址,2025-12-10,36.5元/斤,true
SL0836,P0836,大润发,无锡店,无锡店地址,2025-12-15,26.0元/斤,true
SL0837,P0837,华润万家,东莞店,东莞店地址,2025-10-21,41.9元/斤,true
SL0838,P0838,华润万家,东莞店,东莞店地址,2025-10-06,5.6元/斤,true
SL0839,P0839,物美超市,北京丰台店,北京丰台店地址,2025-09-23,29.5元/斤,true
SL0840,P0840,物美超市,北京海淀店,北京海淀店地址,2025-09-16,10.5元/斤,true
SL0841,P0841,物美超市,北京丰台店,北京丰台店地址,2025-12-22,22.0元/斤,true
SL0842,P0842,京东自营,线上商城,线上商城,2025-11-15,7.7元/斤,true
SL0843,P0843,盒马鲜生,上海浦东店,上海浦东店地址,2025-10-17,29.6元/斤,true
SL0844,P0844,京东自营,线上商城,线上商城,2025-08-03,13.6元/斤,true
SL0845,P0845,物美超市,天津南开店,天津南开店地址,2025-08-02,4.3元/斤,true
SL0846,P0846,大润发,杭州店,杭州店地址,2025-11-05,13.8元/斤,true
SL0847,P0847,盒马鲜生,深圳南山店,深圳南山店地址,2025-11-11,38.3元/斤,true
SL0848,P0848,盒马鲜生,上海浦东店,上海浦东店地址,2025-11-10,14.0元/斤,true
SL0849,P0849,京东自营,线上商城,线上商城,2025-09-26,32.1元/斤,true
SL0850,P0850,盒马鲜生,上海浦东店,上海浦东店地址,2025-10-16,38.8元/斤,true
SL0851,P0851,华润万家,深圳店,深圳店地址,2025-12-04,5.8元/斤,true
SL0852,P0852,天猫超市,线上商城,线上商城,2025-09-14,42.9元/斤,true
SL0853,P0853,华润万家,深圳店,深圳店地址,2025-12-04,37.3元/斤,true
SL0854,P0854,天猫超市,线上商城,线上商城,2025-10-21,33.9元/斤,true
SL0855,P0855,盒马鲜生,上海浦东店,上海浦东店地址,2025-10-05,34.8元/斤,true
SL0856,P0856,盒马鲜生,上海浦东店,上海浦东店地址,2025-11-20,11.3元/斤,true
SL0857,P0857,物美超市,北京丰台店,北京丰台店地址,2025-09-07,16.0元/斤,true
SL0858,P0858,物美超市,北京海淀店,北京海淀店地址,2025-10-09,9.8元/斤,true
SL0859,P0859,大润发,杭州店,杭州店地址,2025-12-23,19.2元/斤,true
SL0860,P0860,天猫超市,线上商城,线上商城,2025-08-19,34.7元/斤,false
SL0861,P0861,天猫超市,线上商城,线上商城,2025-12-12,49.3元/斤,true
SL0862,P0862,天猫超市,线上商城,线上商城,2025-08-25,7.7元/斤,true
SL0863,P0863,京东自营,线上商城,线上商城,2025-09-17,12.5元/斤,true
SL0864,P0864,京东自营,线上商城,线上商城,2025-10-22,19.2元/斤,false
SL0865,P0865,天猫超市,线上商城,线上商城,2025-09-07,38.9元/斤,true
SL0866,P0866,京东自营,线上商城,线上商城,2025-11-28,31.3元/斤,true
SL0867,P0867,大润发,无锡店,无锡店地址,2025-08-01,43.0元/斤,true
SL0868,P0868,华润万家,东莞店,东莞店地址,2025-08-21,38.2元/斤,true
SL0869,P0869,盒马鲜生,上海浦东店,上海浦东店地址,2025-08-16,34.4元/斤,true
SL0870,P0870,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-10-22,33.9元/斤,true
SL0871,P0871,京东自营,线上商城,线上商城,2025-08-11,40.2元/斤,true
SL0872,P0872,永辉超市,成都春熙店,成都春熙店地址,2025-08-22,27.3元/斤,true
SL0873,P0873,物美超市,天津南开店,天津南开店地址,2025-08-21,30.3元/斤,true
SL0874,P0874,华润万家,广州店,广州店地址,2025-10-07,10.6元/斤,true
SL0875,P0875,盒马鲜生,深圳南山店,深圳南山店地址,2025-09-19,48.1元/斤,true
SL0876,P0876,京东自营,线上商城,线上商城,2025-10-06,8.9元/斤,true
SL0877,P0877,京东自营,线上商城,线上商城,2025-09-23,23.5元/斤,true
SL0878,P0878,天猫超市,线上商城,线上商城,2025-08-23,46.2元/斤,true
SL0879,P0879,京东自营,线上商城,线上商城,2025-12-04,9.8元/斤,true
SL0880,P0880,物美超市,天津南开店,天津南开店地址,2025-11-20,45.7元/斤,true
SL0881,P0881,永辉超市,西安高新店,西安高新店地址,2025-12-18,34.7元/斤,true
SL0882,P0882,华润万家,深圳店,深圳店地址,2025-09-01,22.5元/斤,true
SL0883,P0883,京东自营,线上商城,线上商城,2025-11-22,25.7元/斤,true
SL0884,P0884,物美超市,北京丰台店,北京丰台店地址,2025-08-01,9.5元/斤,true
SL0885,P0885,天猫超市,线上商城,线上商城,2025-09-12,12.3元/斤,true
SL0886,P0886,永辉超市,武汉光谷店,武汉光谷店地址,2025-10-18,44.8元/斤,true
SL0887,P0887,京东自营,线上商城,线上商城,2025-11-04,2.3元/斤,true
SL0888,P0888,大润发,无锡店,无锡店地址,2025-09-02,9.3元/斤,true
SL0889,P0889,京东自营,线上商城,线上商城,2025-09-15,19.1元/斤,true
SL0890,P0890,物美超市,北京丰台店,北京丰台店地址,2025-12-08,7.8元/斤,true
SL0891,P0891,盒马鲜生,广州天河店,广州天河店地址,2025-09-16,48.2元/斤,true
SL0892,P0892,永辉超市,西安高新店,西安高新店地址,2025-08-16,33.1元/斤,true
SL0893,P0893,永辉超市,成都春熙店,成都春熙店地址,2025-12-07,3.2元/斤,true
SL0894,P0894,华润万家,深圳店,深圳店地址,2025-10-04,37.5元/斤,true
SL0895,P0895,京东自营,线上商城,线上商城,2025-11-21,5.1元/斤,true
SL0896,P0896,华润万家,东莞店,东莞店地址,2025-10-06,26.5元/斤,true
SL0897,P0897,盒马鲜生,广州天河店,广州天河店地址,2025-11-20,16.2元/斤,true
SL0898,P0898,天猫超市,线上商城,线上商城,2025-11-05,34.7元/斤,true
SL0899,P0899,大润发,杭州店,杭州店地址,2025-09-06,42.2元/斤,true
SL0900,P0900,永辉超市,南京新街口店,南京新街口店地址,2025-08-05,16.0元/斤,true
SL0901,P0901,永辉超市,南京新街口店,南京新街口店地址,2025-12-07,35.9元/斤,true
SL0902,P0902,盒马鲜生,深圳南山店,深圳南山店地址,2025-12-04,37.8元/斤,true
SL0903,P0903,物美超市,天津南开店,天津南开店地址,2025-09-20,36.1元/斤,true
SL0904,P0904,永辉超市,武汉光谷店,武汉光谷店地址,2025-11-02,3.2元/斤,true
SL0905,P0905,京东自营,线上商城,线上商城,2025-12-08,6.2元/斤,true
SL0906,P0906,大润发,杭州店,杭州店地址,2025-09-14,32.1元/斤,true
SL0907,P0907,大润发,无锡店,无锡店地址,2025-08-12,16.1元/斤,true
SL0908,P0908,大润发,杭州店,杭州店地址,2025-10-05,15.2元/斤,true
SL0909,P0909,京东自营,线上商城,线上商城,2025-12-06,43.1元/斤,true
SL0910,P0910,华润万家,东莞店,东莞店地址,2025-12-01,8.4元/斤,true
SL0911,P0911,天猫超市,线上商城,线上商城,2025-09-13,4.4元/斤,true
SL0912,P0912,天猫超市,线上商城,线上商城,2025-12-22,24.4元/斤,true
SL0913,P0913,京东自营,线上商城,线上商城,2025-08-05,34.9元/斤,true
SL0914,P0914,大润发,无锡店,无锡店地址,2025-09-01,6.4元/斤,true
SL0915,P0915,大润发,苏州店,苏州店地址,2025-08-21,26.8元/斤,true
SL0916,P0916,盒马鲜生,上海浦东店,上海浦东店地址,2025-08-07,41.5元/斤,true
SL0917,P0917,物美超市,北京海淀店,北京海淀店地址,2025-12-23,3.7元/斤,true
SL0918,P0918,大润发,杭州店,杭州店地址,2025-09-07,19.0元/斤,true
SL0919,P0919,京东自营,线上商城,线上商城,2025-12-28,15.0元/斤,true
SL0920,P0920,物美超市,北京海淀店,北京海淀店地址,2025-10-05,42.1元/斤,true
SL0921,P0921,永辉超市,西安高新店,西安高新店地址,2025-11-16,37.2元/斤,true
SL0922,P0922,大润发,苏州店,苏州店地址,2025-11-21,26.7元/斤,true
SL0923,P0923,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-09-24,22.7元/斤,true
SL0924,P0924,大润发,苏州店,苏州店地址,2025-10-07,48.6元/斤,true
SL0925,P0925,天猫超市,线上商城,线上商城,2025-09-19,9.9元/斤,true
SL0926,P0926,天猫超市,线上商城,线上商城,2025-09-16,15.5元/斤,true
SL0927,P0927,物美超市,北京丰台店,北京丰台店地址,2025-11-05,18.5元/斤,true
SL0928,P0928,盒马鲜生,广州天河店,广州天河店地址,2025-10-12,33.2元/斤,true
SL0929,P0929,京东自营,线上商城,线上商城,2025-10-09,25.5元/斤,true
SL0930,P0930,大润发,杭州店,杭州店地址,2025-09-22,18.8元/斤,true
SL0931,P0931,京东自营,线上商城,线上商城,2025-10-01,5.4元/斤,true
SL0932,P0932,天猫超市,线上商城,线上商城,2025-12-09,28.6元/斤,true
SL0933,P0933,京东自营,线上商城,线上商城,2025-10-24,20.4元/斤,true
SL0934,P0934,京东自营,线上商城,线上商城,2025-10-07,46.9元/斤,true
SL0935,P0935,华润万家,深圳店,深圳店地址,2025-09-12,2.9元/斤,true
SL0936,P0936,大润发,杭州店,杭州店地址,2025-08-18,17.9元/斤,true
SL0937,P0937,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-12-26,15.4元/斤,true
SL0938,P0938,天猫超市,线上商城,线上商城,2025-08-17,21.8元/斤,true
SL0939,P0939,物美超市,天津南开店,天津南开店地址,2025-12-07,27.4元/斤,true
SL0940,P0940,盒马鲜生,深圳南山店,深圳南山店地址,2025-11-15,35.2元/斤,true
SL0941,P0941,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-09-20,46.4元/斤,true
