record_id,transport_id,record_time,temperature,is_normal
TT04137,TR0664,2025-09-08 12:00:00,4.4,true
TT04138,TR0664,2025-09-08 16:00:00,4.8,true
TT04139,TR0665,2025-11-02 00:00:00,2.7,true
TT04140,TR0665,2025-11-02 04:00:00,5.2,true
TT04141,TR0665,2025-11-02 08:00:00,3.6,true
TT04142,TR0665,2025-11-02 12:00:00,17.7,false
TT04143,TR0665,2025-11-02 16:00:00,2.7,true
TT04144,TR0665,2025-11-02 20:00:00,2.4,true
TT04145,TR0665,2025-11-02 24:00:00,2.6,true
TT04146,TR0665,2025-11-02 28:00:00,4.0,true
TT04147,TR0666,2025-11-14 00:00:00,6.9,true
TT04148,TR0666,2025-11-14 04:00:00,5.1,true
TT04149,TR0666,2025-11-14 08:00:00,4.0,true
TT04150,TR0666,2025-11-14 12:00:00,4.5,true
TT04151,TR0666,2025-11-14 16:00:00,2.7,true
TT04152,TR0666,2025-11-14 20:00:00,5.3,true
TT04153,TR0667,2025-09-06 00:00:00,16.6,false
TT04154,TR0667,2025-09-06 04:00:00,3.5,true
TT04155,TR0667,2025-09-06 08:00:00,3.3,true
TT04156,TR0667,2025-09-06 12:00:00,3.9,true
TT04157,TR0667,2025-09-06 16:00:00,17.9,false
TT04158,TR0668,2025-11-01 00:00:00,5.1,true
TT04159,TR0668,2025-11-01 04:00:00,4.9,true
TT04160,TR0668,2025-11-01 08:00:00,3.7,true
TT04161,TR0668,2025-11-01 12:00:00,4.7,true
TT04162,TR0668,2025-11-01 16:00:00,4.0,true
TT04163,TR0668,2025-11-01 20:00:00,2.4,true
TT04164,TR0669,2025-10-16 00:00:00,3.7,true
TT04165,TR0669,2025-10-16 04:00:00,3.8,true
TT04166,TR0669,2025-10-16 08:00:00,3.5,true
TT04167,TR0669,2025-10-16 12:00:00,4.3,true
TT04168,TR0669,2025-10-16 16:00:00,2.8,true
TT04169,TR0669,2025-10-16 20:00:00,2.6,true
TT04170,TR0669,2025-10-16 24:00:00,6.6,true
TT04171,TR0670,2025-10-09 00:00:00,3.5,true
TT04172,TR0670,2025-10-09 04:00:00,5.7,true
TT04173,TR0670,2025-10-09 08:00:00,5.5,true
TT04174,TR0670,2025-10-09 12:00:00,2.3,true
TT04175,TR0670,2025-10-09 16:00:00,6.6,true
TT04176,TR0671,2025-10-20 00:00:00,4.9,true
TT04177,TR0671,2025-10-20 04:00:00,6.7,true
TT04178,TR0671,2025-10-20 08:00:00,6.4,true
TT04179,TR0671,2025-10-20 12:00:00,5.2,true
TT04180,TR0671,2025-10-20 16:00:00,3.7,true
TT04181,TR0671,2025-10-20 20:00:00,6.1,true
TT04182,TR0671,2025-10-20 24:00:00,5.1,true
TT04183,TR0671,2025-10-20 28:00:00,3.4,true
TT04184,TR0672,2025-08-08 00:00:00,3.0,true
TT04185,TR0672,2025-08-08 04:00:00,2.9,true
TT04186,TR0672,2025-08-08 08:00:00,4.7,true
TT04187,TR0672,2025-08-08 12:00:00,6.3,true
TT04188,TR0672,2025-08-08 16:00:00,4.9,true
TT04189,TR0673,2025-07-12 00:00:00,6.5,true
TT04190,TR0673,2025-07-12 04:00:00,3.3,true
TT04191,TR0673,2025-07-12 08:00:00,4.2,true
TT04192,TR0673,2025-07-12 12:00:00,4.6,true
TT04193,TR0673,2025-07-12 16:00:00,2.7,true
TT04194,TR0673,2025-07-12 20:00:00,2.4,true
TT04195,TR0674,2025-07-15 00:00:00,2.3,true
TT04196,TR0674,2025-07-15 04:00:00,3.0,true
TT04197,TR0674,2025-07-15 08:00:00,6.2,true
TT04198,TR0674,2025-07-15 12:00:00,3.8,true
TT04199,TR0674,2025-07-15 16:00:00,6.8,true
TT04200,TR0674,2025-07-15 20:00:00,2.8,true
TT04201,TR0674,2025-07-15 24:00:00,5.5,true
TT04202,TR0675,2025-10-19 00:00:00,3.5,true
TT04203,TR0675,2025-10-19 04:00:00,3.2,true
TT04204,TR0675,2025-10-19 08:00:00,5.1,true
TT04205,TR0675,2025-10-19 12:00:00,3.7,true
TT04206,TR0675,2025-10-19 16:00:00,4.8,true
TT04207,TR0675,2025-10-19 20:00:00,4.4,true
TT04208,TR0675,2025-10-19 24:00:00,6.2,true
TT04209,TR0675,2025-10-19 28:00:00,4.1,true
TT04210,TR0676,2025-11-05 00:00:00,6.8,true
TT04211,TR0676,2025-11-05 04:00:00,5.2,true
TT04212,TR0676,2025-11-05 08:00:00,4.4,true
TT04213,TR0676,2025-11-05 12:00:00,3.9,true
TT04214,TR0677,2025-11-13 00:00:00,2.2,true
TT04215,TR0677,2025-11-13 04:00:00,5.4,true
TT04216,TR0677,2025-11-13 08:00:00,3.4,true
TT04217,TR0677,2025-11-13 12:00:00,6.2,true
TT04218,TR0677,2025-11-13 16:00:00,2.8,true
TT04219,TR0677,2025-11-13 20:00:00,3.0,true
TT04220,TR0678,2025-08-15 00:00:00,5.7,true
TT04221,TR0678,2025-08-15 04:00:00,6.0,true
TT04222,TR0678,2025-08-15 08:00:00,4.2,true
TT04223,TR0678,2025-08-15 12:00:00,6.4,true
TT04224,TR0678,2025-08-15 16:00:00,4.5,true
TT04225,TR0678,2025-08-15 20:00:00,4.7,true
TT04226,TR0678,2025-08-15 24:00:00,4.6,true
TT04227,TR0678,2025-08-15 28:00:00,4.5,true
TT04228,TR0679,2025-08-01 00:00:00,3.1,true
TT04229,TR0679,2025-08-01 04:00:00,3.0,true
TT04230,TR0679,2025-08-01 08:00:00,3.1,true
TT04231,TR0679,2025-08-01 12:00:00,4.0,true
TT04232,TR0679,2025-08-01 16:00:00,5.8,true
TT04233,TR0680,2025-10-16 00:00:00,6.4,true
TT04234,TR0680,2025-10-16 04:00:00,3.3,true
TT04235,TR0680,2025-10-16 08:00:00,5.7,true
TT04236,TR0680,2025-10-16 12:00:00,7.0,true
TT04237,TR0680,2025-10-16 16:00:00,5.3,true
TT04238,TR0680,2025-10-16 20:00:00,3.9,true
TT04239,TR0680,2025-10-16 24:00:00,2.9,true
TT04240,TR0681,2025-09-19 00:00:00,6.4,true
TT04241,TR0681,2025-09-19 04:00:00,5.9,true
TT04242,TR0681,2025-09-19 08:00:00,5.9,true
TT04243,TR0681,2025-09-19 12:00:00,4.7,true
TT04244,TR0681,2025-09-19 16:00:00,4.7,true
TT04245,TR0681,2025-09-19 20:00:00,6.9,true
TT04246,TR0682,2025-09-23 00:00:00,2.8,true
TT04247,TR0682,2025-09-23 04:00:00,2.6,true
TT04248,TR0682,2025-09-23 08:00:00,5.5,true
TT04249,TR0682,2025-09-23 12:00:00,4.2,true
TT04250,TR0682,2025-09-23 16:00:00,3.3,true
TT04251,TR0683,2025-10-01 00:00:00,6.3,true
TT04252,TR0683,2025-10-01 04:00:00,4.6,true
TT04253,TR0683,2025-10-01 08:00:00,6.0,true
TT04254,TR0683,2025-10-01 12:00:00,5.6,true
TT04255,TR0683,2025-10-01 16:00:00,4.0,true
TT04256,TR0683,2025-10-01 20:00:00,4.7,true
TT04257,TR0684,2025-09-01 00:00:00,6.2,true
TT04258,TR0684,2025-09-01 04:00:00,2.9,true
TT04259,TR0684,2025-09-01 08:00:00,6.7,true
TT04260,TR0684,2025-09-01 12:00:00,5.1,true
TT04261,TR0684,2025-09-01 16:00:00,5.3,true
TT04262,TR0685,2025-08-18 00:00:00,2.5,true
TT04263,TR0685,2025-08-18 04:00:00,2.6,true
TT04264,TR0685,2025-08-18 08:00:00,5.6,true
TT04265,TR0685,2025-08-18 12:00:00,5.4,true
TT04266,TR0685,2025-08-18 16:00:00,2.2,true
TT04267,TR0685,2025-08-18 20:00:00,4.0,true
TT04268,TR0685,2025-08-18 24:00:00,4.6,true
TT04269,TR0685,2025-08-18 28:00:00,6.2,true
TT04270,TR0686,2025-09-21 00:00:00,5.9,true
TT04271,TR0686,2025-09-21 04:00:00,2.4,true
TT04272,TR0686,2025-09-21 08:00:00,3.6,true
TT04273,TR0686,2025-09-21 12:00:00,2.9,true
TT04274,TR0686,2025-09-21 16:00:00,6.8,true
TT04275,TR0686,2025-09-21 20:00:00,5.6,true
TT04276,TR0686,2025-09-21 24:00:00,6.3,true
TT04277,TR0687,2025-11-14 00:00:00,3.9,true
TT04278,TR0687,2025-11-14 04:00:00,4.9,true
TT04279,TR0687,2025-11-14 08:00:00,6.6,true
TT04280,TR0687,2025-11-14 12:00:00,5.2,true
TT04281,TR0687,2025-11-14 16:00:00,2.4,true
TT04282,TR0687,2025-11-14 20:00:00,3.8,true
TT04283,TR0687,2025-11-14 24:00:00,5.2,true
TT04284,TR0688,2025-07-23 00:00:00,3.9,true
TT04285,TR0688,2025-07-23 04:00:00,4.2,true
TT04286,TR0688,2025-07-23 08:00:00,2.8,true
TT04287,TR0688,2025-07-23 12:00:00,3.8,true
TT04288,TR0688,2025-07-23 16:00:00,3.7,true
TT04289,TR0689,2025-10-01 00:00:00,5.0,true
TT04290,TR0689,2025-10-01 04:00:00,4.8,true
TT04291,TR0689,2025-10-01 08:00:00,2.7,true
TT04292,TR0689,2025-10-01 12:00:00,5.1,true
TT04293,TR0689,2025-10-01 16:00:00,5.7,true
TT04294,TR0689,2025-10-01 20:00:00,5.6,true
TT04295,TR0689,2025-10-01 24:00:00,5.0,true
TT04296,TR0690,2025-08-04 00:00:00,6.2,true
TT04297,TR0690,2025-08-04 04:00:00,4.2,true
TT04298,TR0690,2025-08-04 08:00:00,4.7,true
TT04299,TR0690,2025-08-04 12:00:00,5.2,true
TT04300,TR0690,2025-08-04 16:00:00,6.2,true
TT04301,TR0691,2025-07-21 00:00:00,3.4,true
TT04302,TR0691,2025-07-21 04:00:00,2.5,true
TT04303,TR0691,2025-07-21 08:00:00,6.0,true
TT04304,TR0691,2025-07-21 12:00:00,5.5,true
TT04305,TR0691,2025-07-21 16:00:00,3.6,true
TT04306,TR0691,2025-07-21 20:00:00,6.7,true
TT04307,TR0692,2025-09-13 00:00:00,3.7,true
TT04308,TR0692,2025-09-13 04:00:00,5.8,true
TT04309,TR0692,2025-09-13 08:00:00,2.6,true
TT04310,TR0692,2025-09-13 12:00:00,6.6,true
TT04311,TR0692,2025-09-13 16:00:00,5.7,true
TT04312,TR0692,2025-09-13 20:00:00,2.1,true
TT04313,TR0692,2025-09-13 24:00:00,6.9,true
TT04314,TR0693,2025-08-11 00:00:00,2.1,true
TT04315,TR0693,2025-08-11 04:00:00,5.9,true
TT04316,TR0693,2025-08-11 08:00:00,3.0,true
TT04317,TR0693,2025-08-11 12:00:00,6.2,true
TT04318,TR0693,2025-08-11 16:00:00,2.6,true
TT04319,TR0693,2025-08-11 20:00:00,3.9,true
TT04320,TR0693,2025-08-11 24:00:00,6.0,true
TT04321,TR0694,2025-07-08 00:00:00,2.7,true
TT04322,TR0694,2025-07-08 04:00:00,3.5,true
TT04323,TR0694,2025-07-08 08:00:00,3.9,true
TT04324,TR0694,2025-07-08 12:00:00,5.6,true
TT04325,TR0694,2025-07-08 16:00:00,2.6,true
TT04326,TR0694,2025-07-08 20:00:00,3.8,true
TT04327,TR0694,2025-07-08 24:00:00,7.0,true
TT04328,TR0694,2025-07-08 28:00:00,4.9,true
TT04329,TR0695,2025-09-10 00:00:00,5.4,true
TT04330,TR0695,2025-09-10 04:00:00,5.4,true
TT04331,TR0695,2025-09-10 08:00:00,3.0,true
TT04332,TR0695,2025-09-10 12:00:00,2.7,true
TT04333,TR0695,2025-09-10 16:00:00,6.7,true
TT04334,TR0696,2025-10-19 00:00:00,4.2,true
TT04335,TR0696,2025-10-19 04:00:00,2.4,true
TT04336,TR0696,2025-10-19 08:00:00,5.0,true
TT04337,TR0696,2025-10-19 12:00:00,5.5,true
TT04338,TR0696,2025-10-19 16:00:00,2.4,true
TT04339,TR0696,2025-10-19 20:00:00,4.8,true
TT04340,TR0697,2025-09-06 00:00:00,5.0,true
TT04341,TR0697,2025-09-06 04:00:00,2.8,true
TT04342,TR0697,2025-09-06 08:00:00,6.6,true
TT04343,TR0697,2025-09-06 12:00:00,3.3,true
TT04344,TR0697,2025-09-06 16:00:00,6.5,true
TT04345,TR0697,2025-09-06 20:00:00,6.8,true
TT04346,TR0697,2025-09-06 24:00:00,2.2,true
TT04347,TR0697,2025-09-06 28:00:00,2.7,true
TT04348,TR0698,2025-09-25 00:00:00,6.9,true
TT04349,TR0698,2025-09-25 04:00:00,4.2,true
TT04350,TR0698,2025-09-25 08:00:00,2.3,true
TT04351,TR0698,2025-09-25 12:00:00,3.9,true
TT04352,TR0698,2025-09-25 16:00:00,6.3,true
TT04353,TR0698,2025-09-25 20:00:00,5.0,true
TT04354,TR0699,2025-11-14 00:00:00,2.4,true
TT04355,TR0699,2025-11-14 04:00:00,2.9,true
TT04356,TR0699,2025-11-14 08:00:00,4.9,true
TT04357,TR0699,2025-11-14 12:00:00,3.4,true
TT04358,TR0699,2025-11-14 16:00:00,3.2,true
TT04359,TR0699,2025-11-14 20:00:00,3.3,true
TT04360,TR0699,2025-11-14 24:00:00,5.0,true
TT04361,TR0700,2025-10-24 00:00:00,4.8,true
TT04362,TR0700,2025-10-24 04:00:00,4.3,true
TT04363,TR0700,2025-10-24 08:00:00,4.5,true
TT04364,TR0700,2025-10-24 12:00:00,6.2,true
TT04365,TR0700,2025-10-24 16:00:00,5.1,true
TT04366,TR0700,2025-10-24 20:00:00,6.9,true
TT04367,TR0700,2025-10-24 24:00:00,3.9,true
TT04368,TR0700,2025-10-24 28:00:00,3.6,true
TT04369,TR0701,2025-10-09 00:00:00,5.7,true
TT04370,TR0701,2025-10-09 04:00:00,2.3,true
TT04371,TR0701,2025-10-09 08:00:00,3.4,true
TT04372,TR0701,2025-10-09 12:00:00,6.8,true
TT04373,TR0701,2025-10-09 16:00:00,2.9,true
TT04374,TR0701,2025-10-09 20:00:00,5.1,true
TT04375,TR0701,2025-10-09 24:00:00,4.1,true
TT04376,TR0701,2025-10-09 28:00:00,3.0,true
TT04377,TR0702,2025-08-09 00:00:00,3.5,true
TT04378,TR0702,2025-08-09 04:00:00,4.7,true
TT04379,TR0702,2025-08-09 08:00:00,7.0,true
TT04380,TR0702,2025-08-09 12:00:00,6.5,true
TT04381,TR0702,2025-08-09 16:00:00,6.1,true
TT04382,TR0702,2025-08-09 20:00:00,5.4,true
TT04383,TR0702,2025-08-09 24:00:00,5.1,true
TT04384,TR0703,2025-11-09 00:00:00,2.9,true
TT04385,TR0703,2025-11-09 04:00:00,4.2,true
TT04386,TR0703,2025-11-09 08:00:00,6.7,true
TT04387,TR0703,2025-11-09 12:00:00,2.8,true
TT04388,TR0703,2025-11-09 16:00:00,6.0,true
TT04389,TR0704,2025-07-18 00:00:00,6.4,true
TT04390,TR0704,2025-07-18 04:00:00,6.1,true
TT04391,TR0704,2025-07-18 08:00:00,4.4,true
TT04392,TR0704,2025-07-18 12:00:00,3.8,true
TT04393,TR0704,2025-07-18 16:00:00,4.6,true
TT04394,TR0704,2025-07-18 20:00:00,4.0,true
TT04395,TR0704,2025-07-18 24:00:00,4.9,true
TT04396,TR0704,2025-07-18 28:00:00,2.8,true
TT04397,TR0705,2025-10-21 00:00:00,2.2,true
TT04398,TR0705,2025-10-21 04:00:00,2.2,true
TT04399,TR0705,2025-10-21 08:00:00,5.1,true
TT04400,TR0705,2025-10-21 12:00:00,2.7,true
TT04401,TR0705,2025-10-21 16:00:00,5.1,true
TT04402,TR0706,2025-09-19 00:00:00,3.2,true
TT04403,TR0706,2025-09-19 04:00:00,4.6,true
TT04404,TR0706,2025-09-19 08:00:00,6.3,true
TT04405,TR0706,2025-09-19 12:00:00,3.6,true
TT04406,TR0706,2025-09-19 16:00:00,3.2,true
TT04407,TR0706,2025-09-19 20:00:00,5.9,true
TT04408,TR0706,2025-09-19 24:00:00,2.4,true
TT04409,TR0707,2025-10-11 00:00:00,4.5,true
TT04410,TR0707,2025-10-11 04:00:00,3.0,true
TT04411,TR0707,2025-10-11 08:00:00,6.8,true
TT04412,TR0707,2025-10-11 12:00:00,5.1,true
TT04413,TR0707,2025-10-11 16:00:00,6.5,true
TT04414,TR0707,2025-10-11 20:00:00,2.3,true
TT04415,TR0707,2025-10-11 24:00:00,5.8,true
TT04416,TR0708,2025-08-22 00:00:00,2.5,true
TT04417,TR0708,2025-08-22 04:00:00,6.5,true
TT04418,TR0708,2025-08-22 08:00:00,10.9,false
TT04419,TR0708,2025-08-22 12:00:00,3.0,true
TT04420,TR0708,2025-08-22 16:00:00,6.0,true
TT04421,TR0708,2025-08-22 20:00:00,15.4,false
TT04422,TR0708,2025-08-22 24:00:00,4.5,true
TT04423,TR0709,2025-09-11 00:00:00,6.5,true
TT04424,TR0709,2025-09-11 04:00:00,2.3,true
TT04425,TR0709,2025-09-11 08:00:00,12.5,false
TT04426,TR0709,2025-09-11 12:00:00,17.2,false
TT04427,TR0709,2025-09-11 16:00:00,2.4,true
TT04428,TR0709,2025-09-11 20:00:00,3.9,true
TT04429,TR0709,2025-09-11 24:00:00,2.3,true
TT04430,TR0709,2025-09-11 28:00:00,4.0,true
TT04431,TR0710,2025-09-09 00:00:00,4.1,true
TT04432,TR0710,2025-09-09 04:00:00,6.3,true
TT04433,TR0710,2025-09-09 08:00:00,4.7,true
TT04434,TR0710,2025-09-09 12:00:00,6.7,true
TT04435,TR0710,2025-09-09 16:00:00,6.8,true
TT04436,TR0710,2025-09-09 20:00:00,3.3,true
TT04437,TR0710,2025-09-09 24:00:00,3.1,true
TT04438,TR0711,2025-11-01 00:00:00,5.5,true
TT04439,TR0711,2025-11-01 04:00:00,6.3,true
TT04440,TR0711,2025-11-01 08:00:00,6.9,true
TT04441,TR0711,2025-11-01 12:00:00,6.1,true
TT04442,TR0711,2025-11-01 16:00:00,2.5,true
TT04443,TR0711,2025-11-01 20:00:00,2.9,true
TT04444,TR0712,2025-09-22 00:00:00,4.7,true
TT04445,TR0712,2025-09-22 04:00:00,3.5,true
TT04446,TR0712,2025-09-22 08:00:00,5.2,true
TT04447,TR0712,2025-09-22 12:00:00,4.9,true
TT04448,TR0712,2025-09-22 16:00:00,4.9,true
TT04449,TR0712,2025-09-22 20:00:00,5.5,true
TT04450,TR0713,2025-07-07 00:00:00,6.9,true
TT04451,TR0713,2025-07-07 04:00:00,4.3,true
TT04452,TR0713,2025-07-07 08:00:00,2.3,true
TT04453,TR0713,2025-07-07 12:00:00,4.8,true
TT04454,TR0713,2025-07-07 16:00:00,2.5,true
TT04455,TR0714,2025-11-11 00:00:00,4.7,true
TT04456,TR0714,2025-11-11 04:00:00,6.7,true
TT04457,TR0714,2025-11-11 08:00:00,5.1,true
TT04458,TR0714,2025-11-11 12:00:00,6.3,true
TT04459,TR0714,2025-11-11 16:00:00,4.9,true
TT04460,TR0714,2025-11-11 20:00:00,2.7,true
TT04461,TR0714,2025-11-11 24:00:00,3.1,true
TT04462,TR0714,2025-11-11 28:00:00,2.4,true
TT04463,TR0715,2025-09-22 00:00:00,3.2,true
TT04464,TR0715,2025-09-22 04:00:00,6.2,true
TT04465,TR0715,2025-09-22 08:00:00,6.3,true
TT04466,TR0715,2025-09-22 12:00:00,6.1,true
TT04467,TR0715,2025-09-22 16:00:00,4.4,true
TT04468,TR0716,2025-08-03 00:00:00,4.8,true
TT04469,TR0716,2025-08-03 04:00:00,4.4,true
TT04470,TR0716,2025-08-03 08:00:00,6.6,true
TT04471,TR0716,2025-08-03 12:00:00,3.6,true
TT04472,TR0716,2025-08-03 16:00:00,4.6,true
TT04473,TR0717,2025-10-03 00:00:00,3.2,true
TT04474,TR0717,2025-10-03 04:00:00,4.2,true
TT04475,TR0717,2025-10-03 08:00:00,4.9,true
TT04476,TR0717,2025-10-03 12:00:00,4.3,true
TT04477,TR0717,2025-10-03 16:00:00,5.2,true
TT04478,TR0717,2025-10-03 20:00:00,3.4,true
TT04479,TR0717,2025-10-03 24:00:00,6.7,true
TT04480,TR0718,2025-07-14 00:00:00,6.9,true
TT04481,TR0718,2025-07-14 04:00:00,4.3,true
TT04482,TR0718,2025-07-14 08:00:00,3.4,true
TT04483,TR0718,2025-07-14 12:00:00,4.2,true
TT04484,TR0718,2025-07-14 16:00:00,6.2,true
TT04485,TR0718,2025-07-14 20:00:00,3.9,true
TT04486,TR0719,2025-08-10 00:00:00,3.9,true
TT04487,TR0719,2025-08-10 04:00:00,3.0,true
TT04488,TR0719,2025-08-10 08:00:00,3.1,true
TT04489,TR0719,2025-08-10 12:00:00,4.8,true
TT04490,TR0719,2025-08-10 16:00:00,6.7,true
TT04491,TR0719,2025-08-10 20:00:00,6.8,true
TT04492,TR0720,2025-11-12 00:00:00,5.6,true
TT04493,TR0720,2025-11-12 04:00:00,2.6,true
TT04494,TR0720,2025-11-12 08:00:00,4.9,true
TT04495,TR0720,2025-11-12 12:00:00,6.4,true
TT04496,TR0720,2025-11-12 16:00:00,6.0,true
TT04497,TR0720,2025-11-12 20:00:00,2.2,true
TT04498,TR0720,2025-11-12 24:00:00,2.1,true
TT04499,TR0720,2025-11-12 28:00:00,4.4,true
TT04500,TR0721,2025-09-05 00:00:00,3.2,true
TT04501,TR0721,2025-09-05 04:00:00,6.2,true
TT04502,TR0721,2025-09-05 08:00:00,2.1,true
TT04503,TR0721,2025-09-05 12:00:00,5.8,true
TT04504,TR0721,2025-09-05 16:00:00,6.7,true
TT04505,TR0721,2025-09-05 20:00:00,3.8,true
TT04506,TR0721,2025-09-05 24:00:00,4.0,true
TT04507,TR0721,2025-09-05 28:00:00,6.5,true
TT04508,TR0722,2025-08-01 00:00:00,3.5,true
TT04509,TR0722,2025-08-01 04:00:00,6.5,true
TT04510,TR0722,2025-08-01 08:00:00,6.8,true
TT04511,TR0722,2025-08-01 12:00:00,4.9,true
TT04512,TR0722,2025-08-01 16:00:00,6.3,true
TT04513,TR0722,2025-08-01 20:00:00,3.9,true
TT04514,TR0723,2025-09-24 00:00:00,2.8,true
TT04515,TR0723,2025-09-24 04:00:00,5.3,true
TT04516,TR0723,2025-09-24 08:00:00,4.6,true
TT04517,TR0723,2025-09-24 12:00:00,4.2,true
TT04518,TR0723,2025-09-24 16:00:00,3.9,true
TT04519,TR0724,2025-10-18 00:00:00,3.2,true
TT04520,TR0724,2025-10-18 04:00:00,6.6,true
TT04521,TR0724,2025-10-18 08:00:00,6.6,true
TT04522,TR0724,2025-10-18 12:00:00,6.3,true
TT04523,TR0724,2025-10-18 16:00:00,4.1,true
TT04524,TR0724,2025-10-18 20:00:00,2.0,true
TT04525,TR0724,2025-10-18 24:00:00,6.3,true
TT04526,TR0724,2025-10-18 28:00:00,4.8,true
TT04527,TR0725,2025-10-14 00:00:00,17.3,false
TT04528,TR0725,2025-10-14 04:00:00,5.8,true
TT04529,TR0725,2025-10-14 08:00:00,15.4,false
TT04530,TR0725,2025-10-14 12:00:00,11.2,false
TT04531,TR0726,2025-08-17 00:00:00,5.9,true
TT04532,TR0726,2025-08-17 04:00:00,5.1,true
TT04533,TR0726,2025-08-17 08:00:00,5.3,true
TT04534,TR0726,2025-08-17 12:00:00,3.3,true
TT04535,TR0726,2025-08-17 16:00:00,4.8,true
TT04536,TR0726,2025-08-17 20:00:00,5.3,true
TT04537,TR0726,2025-08-17 24:00:00,2.2,true
TT04538,TR0727,2025-07-17 00:00:00,2.7,true
TT04539,TR0727,2025-07-17 04:00:00,4.8,true
TT04540,TR0727,2025-07-17 08:00:00,3.6,true
TT04541,TR0727,2025-07-17 12:00:00,4.9,true
TT04542,TR0727,2025-07-17 16:00:00,5.5,true
TT04543,TR0728,2025-09-18 00:00:00,2.3,true
TT04544,TR0728,2025-09-18 04:00:00,6.0,true
TT04545,TR0728,2025-09-18 08:00:00,4.7,true
TT04546,TR0728,2025-09-18 12:00:00,5.0,true
TT04547,TR0728,2025-09-18 16:00:00,6.5,true
TT04548,TR0728,2025-09-18 20:00:00,6.3,true
TT04549,TR0728,2025-09-18 24:00:00,6.8,true
TT04550,TR0729,2025-09-16 00:00:00,6.1,true
TT04551,TR0729,2025-09-16 04:00:00,6.9,true
TT04552,TR0729,2025-09-16 08:00:00,6.3,true
TT04553,TR0729,2025-09-16 12:00:00,7.0,true
TT04554,TR0729,2025-09-16 16:00:00,6.2,true
TT04555,TR0729,2025-09-16 20:00:00,6.1,true
TT04556,TR0730,2025-10-06 00:00:00,6.8,true
TT04557,TR0730,2025-10-06 04:00:00,5.2,true
TT04558,TR0730,2025-10-06 08:00:00,4.0,true
TT04559,TR0730,2025-10-06 12:00:00,4.7,true
TT04560,TR0730,2025-10-06 16:00:00,6.3,true
TT04561,TR0730,2025-10-06 20:00:00,3.7,true
TT04562,TR0730,2025-10-06 24:00:00,2.7,true
TT04563,TR0730,2025-10-06 28:00:00,4.0,true
TT04564,TR0731,2025-08-25 00:00:00,5.9,true
TT04565,TR0731,2025-08-25 04:00:00,4.6,true
TT04566,TR0731,2025-08-25 08:00:00,4.5,true
TT04567,TR0731,2025-08-25 12:00:00,3.8,true
TT04568,TR0731,2025-08-25 16:00:00,6.6,true
TT04569,TR0732,2025-08-06 00:00:00,2.4,true
TT04570,TR0732,2025-08-06 04:00:00,5.2,true
TT04571,TR0732,2025-08-06 08:00:00,2.4,true
TT04572,TR0732,2025-08-06 12:00:00,2.5,true
TT04573,TR0732,2025-08-06 16:00:00,5.5,true
TT04574,TR0732,2025-08-06 20:00:00,3.7,true
TT04575,TR0733,2025-09-23 00:00:00,3.8,true
TT04576,TR0733,2025-09-23 04:00:00,2.5,true
TT04577,TR0733,2025-09-23 08:00:00,6.8,true
TT04578,TR0733,2025-09-23 12:00:00,2.4,true
TT04579,TR0733,2025-09-23 16:00:00,2.5,true
TT04580,TR0734,2025-11-25 00:00:00,6.6,true
TT04581,TR0734,2025-11-25 04:00:00,2.9,true
TT04582,TR0734,2025-11-25 08:00:00,2.4,true
TT04583,TR0734,2025-11-25 12:00:00,4.4,true
TT04584,TR0734,2025-11-25 16:00:00,5.6,true
TT04585,TR0734,2025-11-25 20:00:00,5.9,true
TT04586,TR0734,2025-11-25 24:00:00,5.1,true
TT04587,TR0734,2025-11-25 28:00:00,2.2,true
TT04588,TR0735,2025-10-19 00:00:00,4.9,true
TT04589,TR0735,2025-10-19 04:00:00,4.4,true
TT04590,TR0735,2025-10-19 08:00:00,5.5,true
TT04591,TR0735,2025-10-19 12:00:00,6.6,true
TT04592,TR0735,2025-10-19 16:00:00,6.6,true
TT04593,TR0736,2025-11-20 00:00:00,3.8,true
TT04594,TR0736,2025-11-20 04:00:00,2.4,true
TT04595,TR0736,2025-11-20 08:00:00,5.1,true
TT04596,TR0736,2025-11-20 12:00:00,2.3,true
TT04597,TR0736,2025-11-20 16:00:00,3.9,true
TT04598,TR0736,2025-11-20 20:00:00,5.1,true
TT04599,TR0736,2025-11-20 24:00:00,4.8,true
TT04600,TR0736,2025-11-20 28:00:00,2.1,true
TT04601,TR0737,2025-07-08 00:00:00,5.9,true
TT04602,TR0737,2025-07-08 04:00:00,2.3,true
TT04603,TR0737,2025-07-08 08:00:00,5.0,true
TT04604,TR0737,2025-07-08 12:00:00,3.6,true
TT04605,TR0737,2025-07-08 16:00:00,6.5,true
TT04606,TR0738,2025-11-13 00:00:00,4.4,true
TT04607,TR0738,2025-11-13 04:00:00,2.3,true
TT04608,TR0738,2025-11-13 08:00:00,4.0,true
TT04609,TR0738,2025-11-13 12:00:00,3.6,true
TT04610,TR0738,2025-11-13 16:00:00,7.0,true
TT04611,TR0739,2025-10-11 00:00:00,3.8,true
TT04612,TR0739,2025-10-11 04:00:00,5.8,true
TT04613,TR0739,2025-10-11 08:00:00,2.4,true
TT04614,TR0739,2025-10-11 12:00:00,2.8,true
TT04615,TR0739,2025-10-11 16:00:00,6.3,true
TT04616,TR0739,2025-10-11 20:00:00,2.1,true
TT04617,TR0739,2025-10-11 24:00:00,3.2,true
TT04618,TR0740,2025-09-13 00:00:00,5.9,true
