product_id,trace_code,product_name,category,batch_no,create_time,overall_qualified
P0577,3E6C9369B04AEA0F,西瓜,水果,西瓜202512310577,2025-01-19 18:00:00,true
P0578,FDC2ACFBC0773201,土豆,蔬菜,土豆202512310578,2025-06-25 15:00:00,true
P0579,54E32A932C25D3D1,西瓜,水果,西瓜202512310579,2025-09-20 15:00:00,true
P0580,A02C81C9258E5FD2,黄瓜,蔬菜,黄瓜202512310580,2025-11-20 09:00:00,true
P0581,A5C1AE322E5247C0,芒果,水果,芒果202512310581,2025-11-18 08:00:00,true
P0582,8B87E607B7F16258,菠菜,蔬菜,菠菜202512310582,2025-01-09 14:00:00,true
P0583,84FF5AEDC93933F6,玉米,粮食,玉米202512310583,2025-06-18 17:00:00,true
P0584,F863D9152CAB9F61,草莓,水果,草莓202512310584,2025-10-10 14:00:00,true
P0585,8F7502DDD8B3AE60,东北大米,粮食,东北202512310585,2025-10-04 16:00:00,true
P0586,AF2D6742D023DC78,红富士苹果,水果,红富202512310586,2025-05-09 10:00:00,true
P0587,6F2A2AA2AE59D2F3,橙子,水果,橙子202512310587,2025-02-05 11:00:00,true
P0588,73059FF0D96332B4,胡萝卜,蔬菜,胡萝202512310588,2025-08-18 08:00:00,true
P0589,0D6C03BC9BEDE5C2,芹菜,蔬菜,芹菜202512310589,2025-04-01 12:00:00,true
P0590,372199BE77D09EC1,黄瓜,蔬菜,黄瓜202512310590,2025-06-27 08:00:00,true
P0591,EA70681F9BC20093,东北大米,粮食,东北202512310591,2025-09-26 14:00:00,true
P0592,ECF864CAD356E114,桃子,水果,桃子202512310592,2025-05-18 09:00:00,true
P0593,052E2804D5C96A94,芒果,水果,芒果202512310593,2025-09-10 18:00:00,true
P0594,E5CDBA6786B80999,红富士苹果,水果,红富202512310594,2025-06-04 12:00:00,true
P0595,2D7AA53F49851B1C,黄瓜,蔬菜,黄瓜202512310595,2025-12-16 18:00:00,true
P0596,07DA15948272375B,菠菜,蔬菜,菠菜202512310596,2025-03-26 13:00:00,true
P0597,E7B64DB7584135F1,柚子,水果,柚子202512310597,2025-04-09 16:00:00,true
P0598,9C479D73727C833A,茄子,蔬菜,茄子202512310598,2025-04-05 10:00:00,true
P0599,A4B2A98FB2E3978C,草莓,水果,草莓202512310599,2025-12-23 17:00:00,true
P0600,E1AD9CB02236208C,有机番茄,蔬菜,有机202512310600,2025-12-17 16:00:00,true
P0601,DEF65B075C1DB01F,东北大米,粮食,东北202512310601,2025-11-14 17:00:00,true
P0602,43C11DF5B07B0B5D,柚子,水果,柚子202512310602,2025-04-09 17:00:00,true
P0603,E8F86A6528AD9EE5,西红柿,蔬菜,西红202512310603,2025-07-08 18:00:00,true
P0604,CE48BC76ABDA16A2,花生,粮食,花生202512310604,2025-04-28 14:00:00,true
P0605,EB4BEC1F87A128C0,芹菜,蔬菜,芹菜202512310605,2025-06-07 11:00:00,true
P0606,51A24FFFBCC72EF9,豆角,蔬菜,豆角202512310606,2025-04-23 18:00:00,true
P0607,8C76B1C148409D8D,燕麦,粮食,燕麦202512310607,2025-10-12 11:00:00,true
P0608,D25FDBE56E3351ED,樱桃,水果,樱桃202512310608,2025-11-21 13:00:00,true
P0609,2E4F8C6A383943A3,葡萄,水果,葡萄202512310609,2025-12-12 14:00:00,true
P0610,C41A9AD6A17AD049,红薯,粮食,红薯202512310610,2025-12-04 13:00:00,true
P0611,D9F9368102AB404B,香蕉,水果,香蕉202512310611,2025-01-04 16:00:00,true
P0612,F657809652A89066,红富士苹果,水果,红富202512310612,2025-10-05 12:00:00,true
P0613,DA8A1299B46666B8,西瓜,水果,西瓜202512310613,2025-08-19 09:00:00,true
P0614,0EB22E75F393C101,菠菜,蔬菜,菠菜202512310614,2025-08-19 13:00:00,true
P0615,2E1CEAFDF071B5BB,猕猴桃,水果,猕猴202512310615,2025-04-16 17:00:00,true
P0616,D11B80B116E1EE2B,大豆,粮食,大豆202512310616,2025-11-26 17:00:00,true
P0617,0E3AE1E546F694B2,小麦,粮食,小麦202512310617,2025-02-23 17:00:00,true
P0618,B13CDA011DF4726C,芹菜,蔬菜,芹菜202512310618,2025-07-25 15:00:00,true
P0619,10599DF80601CCD2,白菜,蔬菜,白菜202512310619,2025-01-28 17:00:00,true
P0620,5160332339EC5FFD,猕猴桃,水果,猕猴202512310620,2025-12-13 18:00:00,true
P0621,6954C6F83E0D1070,猕猴桃,水果,猕猴202512310621,2025-06-02 08:00:00,true
P0622,B1B1A408395EED15,草莓,水果,草莓202512310622,2025-08-24 11:00:00,true
P0623,8F3EF6474EC967CF,黄瓜,蔬菜,黄瓜202512310623,2025-11-19 09:00:00,true
P0624,72008FCC121880C0,梨,水果,梨202512310624,2025-03-07 11:00:00,true
P0625,9E1AE0850F9D0D13,胡萝卜,蔬菜,胡萝202512310625,2025-02-10 12:00:00,true
P0626,36EEBA11C66DE90E,菠菜,蔬菜,菠菜202512310626,2025-05-21 13:00:00,true
P0627,3539620CEE911142,玉米,粮食,玉米202512310627,2025-06-01 15:00:00,true
P0628,71AEAFA9C5A7248A,大豆,粮食,大豆202512310628,2025-05-02 13:00:00,true
P0629,CC1E3847A9495356,草莓,水果,草莓202512310629,2025-01-23 11:00:00,true
P0630,50F427BB8968D76C,黄瓜,蔬菜,黄瓜202512310630,2025-04-09 17:00:00,true
P0631,21DEBC11435077E7,柚子,水果,柚子202512310631,2025-11-25 08:00:00,true
P0632,A1FDEFBB0E9D45E5,花生,粮食,花生202512310632,2025-10-22 08:00:00,true
P0633,ADC69D2FDDDC47DF,土豆,蔬菜,土豆202512310633,2025-10-22 14:00:00,true
P0634,CDECC5A22618EB29,东北大米,粮食,东北202512310634,2025-11-01 18:00:00,true
P0635,72E634172A036225,猕猴桃,水果,猕猴202512310635,2025-06-08 14:00:00,true
P0636,1FDBB2129D191268,西红柿,蔬菜,西红202512310636,2025-10-24 09:00:00,true
P0637,8CE857A1A93F1C76,胡萝卜,蔬菜,胡萝202512310637,2025-11-02 16:00:00,true
P0638,8D4674F22DDEF7F0,香蕉,水果,香蕉202512310638,2025-04-25 13:00:00,true
P0639,54373970862D007C,大豆,粮食,大豆202512310639,2025-01-16 15:00:00,true
P0640,BF58CCF5C3B52215,菠菜,蔬菜,菠菜202512310640,2025-01-15 11:00:00,true
P0641,525739CE80C09A6B,茄子,蔬菜,茄子202512310641,2025-12-08 17:00:00,true
P0642,FE74AA23F9CA2B27,黄瓜,蔬菜,黄瓜202512310642,2025-05-05 09:00:00,true
P0643,EC404BE288A1F765,花生,粮食,花生202512310643,2025-05-26 12:00:00,true
P0644,AF1B29CCC6359850,豆角,蔬菜,豆角202512310644,2025-06-24 18:00:00,true
P0645,4BA6218B88DA5A60,土豆,蔬菜,土豆202512310645,2025-05-06 15:00:00,true
P0646,04F68CC885A32FFD,香蕉,水果,香蕉202512310646,2025-06-04 18:00:00,true
P0647,E16FEB077CCBCC6C,玉米,粮食,玉米202512310647,2025-11-27 12:00:00,true
P0648,8E77593AECC90014,草莓,水果,草莓202512310648,2025-08-25 09:00:00,true
P0649,FE9E5536337B05E4,红富士苹果,水果,红富202512310649,2025-09-13 18:00:00,false
P0650,2CB02428B2222B31,柚子,水果,柚子202512310650,2025-09-20 11:00:00,true
P0651,E479455D2D80484E,白菜,蔬菜,白菜202512310651,2025-06-21 10:00:00,true
P0652,39A6500BECF3A731,有机番茄,蔬菜,有机202512310652,2025-01-22 13:00:00,true
P0653,81311AA5BE2655FD,黄瓜,蔬菜,黄瓜202512310653,2025-12-17 12:00:00,true
P0654,5D41156CE3380A9B,燕麦,粮食,燕麦202512310654,2025-03-25 15:00:00,true
P0655,2DBB66D30A751E42,小麦,粮食,小麦202512310655,2025-11-13 16:00:00,true
P0656,34F3E3037E0C2FAD,芒果,水果,芒果202512310656,2025-02-20 15:00:00,true
P0657,41E305C7C84743E6,桃子,水果,桃子202512310657,2025-10-26 14:00:00,true
P0658,06E2E2D93A3A4402,草莓,水果,草莓202512310658,2025-08-06 08:00:00,true
P0659,163AE1FDE3C98FC7,茄子,蔬菜,茄子202512310659,2025-09-09 09:00:00,true
P0660,92682C25656B42E1,梨,水果,梨202512310660,2025-01-08 18:00:00,true
P0661,31DC43DBBBB3086F,猕猴桃,水果,猕猴202512310661,2025-07-12 15:00:00,true
P0662,890742D6D45F00F4,红富士苹果,水果,红富202512310662,2025-04-19 17:00:00,true
P0663,C75B724443E0924C,红富士苹果,水果,红富202512310663,2025-04-15 18:00:00,true
P0664,86EF20F4A2C68712,黄瓜,蔬菜,黄瓜202512310664,2025-02-06 14:00:00,true
P0665,F3455BFD1C8BDE11,橙子,水果,橙子202512310665,2025-02-20 10:00:00,true
P0666,0331CCA79CBC627D,豆角,蔬菜,豆角202512310666,2025-04-03 16:00:00,true
P0667,1FD4005E1971C529,茄子,蔬菜,茄子202512310667,2025-06-08 13:00:00,true
P0668,CCFAD754F6659F2B,葡萄,水果,葡萄202512310668,2025-11-05 08:00:00,true
P0669,232062F813EDE588,芒果,水果,芒果202512310669,2025-06-03 11:00:00,true
P0670,A40DF697CEE0530F,菠菜,蔬菜,菠菜202512310670,2025-09-05 08:00:00,true
P0671,18E06710AD91A48C,黄瓜,蔬菜,黄瓜202512310671,2025-08-12 17:00:00,true
P0672,DA4D9E5D9B3E1C63,小麦,粮食,小麦202512310672,2025-05-28 18:00:00,true
P0673,D561D27C692D6962,红富士苹果,水果,红富202512310673,2025-07-23 09:00:00,true
P0674,E40B8A01C3433111,西瓜,水果,西瓜202512310674,2025-02-11 13:00:00,true
P0675,F49052425E9A4EE7,香蕉,水果,香蕉202512310675,2025-07-20 10:00:00,true
P0676,597ADDD248F51D64,西红柿,蔬菜,西红202512310676,2025-09-24 16:00:00,true
P0677,9ECE0B97653A57B9,土豆,蔬菜,土豆202512310677,2025-07-17 11:00:00,true
P0678,4019EFE33DE96F58,香蕉,水果,香蕉202512310678,2025-06-17 12:00:00,true
P0679,A205C125CA5E27AC,葡萄,水果,葡萄202512310679,2025-01-11 13:00:00,true
P0680,0127C6A4E03F3232,草莓,水果,草莓202512310680,2025-01-13 16:00:00,true
P0681,891E3ECD594125D1,大豆,粮食,大豆202512310681,2025-10-10 14:00:00,true
P0682,3EB06D9FA97CCF1F,红薯,粮食,红薯202512310682,2025-04-03 11:00:00,true
P0683,9969664AADBA3B93,西红柿,蔬菜,西红202512310683,2025-07-03 11:00:00,true
P0684,E0C7EBC709B55498,黄瓜,蔬菜,黄瓜202512310684,2025-12-08 10:00:00,true
P0685,EF88339FBD0CAE7D,燕麦,粮食,燕麦202512310685,2025-12-22 10:00:00,true
P0686,B56BA1DE3B604E36,燕麦,粮食,燕麦202512310686,2025-05-01 18:00:00,true
P0687,C44D780BE7BB2F97,辣椒,蔬菜,辣椒202512310687,2025-03-03 12:00:00,true
P0688,C024BE9000F074D2,草莓,水果,草莓202512310688,2025-09-24 08:00:00,true
P0689,DC9ACD5E8E81E233,樱桃,水果,樱桃202512310689,2025-12-13 12:00:00,true
P0690,E964C4766B805847,有机番茄,蔬菜,有机202512310690,2025-03-20 10:00:00,true
P0691,2D0E0F4A02896C76,花生,粮食,花生202512310691,2025-11-18 13:00:00,true
P0692,756FECB4091D8D07,梨,水果,梨202512310692,2025-07-18 16:00:00,true
P0693,380CE6343D4AAD17,黄瓜,蔬菜,黄瓜202512310693,2025-09-12 10:00:00,true
P0694,C615C7F00F57E55C,菠菜,蔬菜,菠菜202512310694,2025-02-13 12:00:00,true
P0695,05F8230B388C0E82,葡萄,水果,葡萄202512310695,2025-06-07 15:00:00,true
P0696,F473CEF6C9E669DD,茄子,蔬菜,茄子202512310696,2025-10-25 15:00:00,true
P0697,FABA4E5A80394953,土豆,蔬菜,土豆202512310697,2025-11-18 18:00:00,true
P0698,5B3852B8831A684C,西瓜,水果,西瓜202512310698,2025-04-09 14:00:00,true
P0699,11B25AEEC822242C,小麦,粮食,小麦202512310699,2025-02-09 12:00:00,true
P0700,587E5AE70F2FF6DA,橙子,水果,橙子202512310700,2025-08-24 17:00:00,true
P0701,16C2812F9B3C6C14,樱桃,水果,樱桃202512310701,2025-07-10 18:00:00,true
P0702,FE5C2A1A6794B4EB,桃子,水果,桃子202512310702,2025-10-26 09:00:00,true
P0703,62BB85DA8AC3C516,香蕉,水果,香蕉202512310703,2025-02-12 15:00:00,false
P0704,DC0B39FB7B5C2E17,红薯,粮食,红薯202512310704,2025-08-02 15:00:00,true
P0705,391AD338807467E9,西瓜,水果,西瓜202512310705,2025-05-26 17:00:00,true
P0706,D6D9B560338DC4DA,茄子,蔬菜,茄子202512310706,2025-04-19 14:00:00,true
P0707,A9F91F3072494646,红薯,粮食,红薯202512310707,2025-04-11 14:00:00,true
P0708,EFB0B3553E820F1A,辣椒,蔬菜,辣椒202512310708,2025-01-03 09:00:00,true
P0709,2B05148F1FFBF04E,土豆,蔬菜,土豆202512310709,2025-09-13 16:00:00,true
P0710,48CCE574C4660FAD,豆角,蔬菜,豆角202512310710,2025-07-14 13:00:00,true
P0711,AD9AB089191118A7,猕猴桃,水果,猕猴202512310711,2025-05-15 11:00:00,false
P0712,6A964045F268807D,玉米,粮食,玉米202512310712,2025-06-04 11:00:00,true
P0713,7D125185AE483B12,有机番茄,蔬菜,有机202512310713,2025-03-11 17:00:00,true
P0714,DC9443A765505972,土豆,蔬菜,土豆202512310714,2025-09-23 10:00:00,true
P0715,398D7276945B43DF,樱桃,水果,樱桃202512310715,2025-06-15 14:00:00,true
P0716,3A6FA0FCF8F0273B,有机番茄,蔬菜,有机202512310716,2025-04-15 15:00:00,false
P0717,F6EF53FA15C12910,菠菜,蔬菜,菠菜202512310717,2025-03-12 17:00:00,true
P0718,2FD920B81C423E1B,豆角,蔬菜,豆角202512310718,2025-03-20 08:00:00,true
P0719,1AD1756AD64F3C5F,桃子,水果,桃子202512310719,2025-07-02 11:00:00,true
P0720,1A9778E1E41F5414,玉米,粮食,玉米202512310720,2025-03-06 18:00:00,true
P0721,3122A795A6A03D74,红富士苹果,水果,红富202512310721,2025-04-19 12:00:00,true
P0722,95D25CCC3C3D7745,黄瓜,蔬菜,黄瓜202512310722,2025-01-13 16:00:00,true
P0723,443BD67D403EF76E,胡萝卜,蔬菜,胡萝202512310723,2025-05-09 10:00:00,true
P0724,2820AB3F31027C82,西红柿,蔬菜,西红202512310724,2025-11-01 13:00:00,true
P0725,6D371DAD5B927A98,柚子,水果,柚子202512310725,2025-10-11 14:00:00,true
P0726,0F282CEF08406F78,芒果,水果,芒果202512310726,2025-02-25 14:00:00,true
P0727,AE67CB833AB63B59,葡萄,水果,葡萄202512310727,2025-04-10 12:00:00,true
P0728,D2DB2ADF7D441586,茄子,蔬菜,茄子202512310728,2025-11-13 15:00:00,true
P0729,42B64CCC103D0E39,梨,水果,梨202512310729,2025-11-05 16:00:00,true
P0730,19A3A3C65F8E46C8,西瓜,水果,西瓜202512310730,2025-04-11 15:00:00,true
P0731,DE8499C4D857F3FA,大豆,粮食,大豆202512310731,2025-12-27 09:00:00,true
P0732,D1C5E2DBC3073D3B,辣椒,蔬菜,辣椒202512310732,2025-02-04 09:00:00,true
P0733,F1AED24F029FFB68,辣椒,蔬菜,辣椒202512310733,2025-09-08 09:00:00,true
P0734,FE05E28523E9FE98,橙子,水果,橙子202512310734,2025-06-27 17:00:00,true
P0735,4439B36DE0FBDA4A,西瓜,水果,西瓜202512310735,2025-06-27 15:00:00,true
P0736,016C4544FD7CF4E3,桃子,水果,桃子202512310736,2025-08-25 16:00:00,true
P0737,7632E754E2B7C760,芹菜,蔬菜,芹菜202512310737,2025-09-03 11:00:00,true
P0738,8ADD86BA9E4EEF0B,有机番茄,蔬菜,有机202512310738,2025-04-01 12:00:00,true
P0739,38F174E49566A589,西红柿,蔬菜,西红202512310739,2025-09-05 12:00:00,true
P0740,E638B62321515760,猕猴桃,水果,猕猴202512310740,2025-01-28 12:00:00,true
P0741,37B7C5FD6C1ACA9F,菠菜,蔬菜,菠菜202512310741,2025-08-01 12:00:00,true
P0742,0939C0A7B735AF17,玉米,粮食,玉米202512310742,2025-07-01 14:00:00,true
P0743,06680875435F83BA,红富士苹果,水果,红富202512310743,2025-08-16 17:00:00,true
P0744,29FEC14B3285A484,葡萄,水果,葡萄202512310744,2025-08-20 15:00:00,true
P0745,6E7CE46491C5328F,芒果,水果,芒果202512310745,2025-04-20 13:00:00,true
P0746,058EC6053E4A237F,黄瓜,蔬菜,黄瓜202512310746,2025-05-21 18:00:00,true
P0747,7903645E10782E4D,辣椒,蔬菜,辣椒202512310747,2025-04-18 08:00:00,true
P0748,7F53AE5C1D0B3DC8,小麦,粮食,小麦202512310748,2025-10-10 11:00:00,true
P0749,702F0A57031EAD80,芒果,水果,芒果202512310749,2025-03-24 15:00:00,true
P0750,F9B1A73FD7B287F2,白菜,蔬菜,白菜202512310750,2025-01-15 09:00:00,true
P0751,D483C882507DADF8,大豆,粮食,大豆202512310751,2025-08-17 13:00:00,true
P0752,F6290BC256EA7398,玉米,粮食,玉米202512310752,2025-09-27 16:00:00,true
P0753,581813409BDCFAB9,辣椒,蔬菜,辣椒202512310753,2025-03-03 14:00:00,true
P0754,234E8C7477FBE6D6,菠菜,蔬菜,菠菜202512310754,2025-01-12 10:00:00,true
P0755,D4F8D5802F8C1BD0,小麦,粮食,小麦202512310755,2025-10-19 13:00:00,true
P0756,DC79B0119010307B,西红柿,蔬菜,西红202512310756,2025-03-14 12:00:00,true
P0757,118C9859D92257D7,辣椒,蔬菜,辣椒202512310757,2025-10-16 10:00:00,true
P0758,29A9B064AAFC2F17,茄子,蔬菜,茄子202512310758,2025-04-11 10:00:00,true
P0759,5FB68FD425ADADA7,大豆,粮食,大豆202512310759,2025-11-24 08:00:00,true
P0760,30D6609A453B0378,小麦,粮食,小麦202512310760,2025-03-26 13:00:00,true
P0761,642E3ADD15264AAC,辣椒,蔬菜,辣椒202512310761,2025-09-08 15:00:00,false
P0762,7E420EFCDAFDFBE7,大豆,粮食,大豆202512310762,2025-07-07 15:00:00,true
P0763,1178304F95613A3D,东北大米,粮食,东北202512310763,2025-10-27 13:00:00,true
P0764,321BC3E44DECEB7F,辣椒,蔬菜,辣椒202512310764,2025-11-05 10:00:00,true
P0765,0F80A9C14716C3EC,猕猴桃,水果,猕猴202512310765,2025-01-08 08:00:00,true
P0766,8572DEF587E51D39,葡萄,水果,葡萄202512310766,2025-06-06 18:00:00,false
P0767,29E392FF6089A964,小麦,粮食,小麦202512310767,2025-11-21 17:00:00,true
P0768,CB733CC7251237FF,桃子,水果,桃子202512310768,2025-07-24 10:00:00,true
P0769,12CCA2A93D61B5F6,橙子,水果,橙子202512310769,2025-12-07 12:00:00,true
P0770,1C01BCA57D8BC082,小麦,粮食,小麦202512310770,2025-06-12 17:00:00,true
P0771,EF2350E61E82ED3F,猕猴桃,水果,猕猴202512310771,2025-06-04 14:00:00,true
P0772,4B6424F4D8D5CAE8,有机番茄,蔬菜,有机202512310772,2025-08-16 13:00:00,true
P0773,4CDEF6BDFCB58184,茄子,蔬菜,茄子202512310773,2025-08-23 17:00:00,true
P0774,CF31E90708C31DB0,桃子,水果,桃子202512310774,2025-10-24 10:00:00,true
P0775,0C113FA30279D566,茄子,蔬菜,茄子202512310775,2025-03-21 18:00:00,true
P0776,FBA39EE657C64F90,红富士苹果,水果,红富202512310776,2025-03-06 08:00:00,true
P0777,1D096488760831D4,大豆,粮食,大豆202512310777,2025-09-12 09:00:00,true
P0778,5A959FC5F8549804,红薯,粮食,红薯202512310778,2025-01-07 14:00:00,true
P0779,D81E38CEC46AF53E,梨,水果,梨202512310779,2025-12-19 11:00:00,true
P0780,50BA7C5C0A286D9C,梨,水果,梨202512310780,2025-02-14 16:00:00,true
P0781,72BE9A0B5DB3F539,黄瓜,蔬菜,黄瓜202512310781,2025-02-01 16:00:00,true
P0782,5747169A07D04708,玉米,粮食,玉米202512310782,2025-04-11 13:00:00,true
P0783,C4D8DEA26B2490EF,小麦,粮食,小麦202512310783,2025-01-27 15:00:00,true
P0784,08B6371A3B124C5D,桃子,水果,桃子202512310784,2025-11-16 15:00:00,true
P0785,DCE328841E1484FF,玉米,粮食,玉米202512310785,2025-04-20 10:00:00,true
P0786,FD8EE8DD4EF2654F,有机番茄,蔬菜,有机202512310786,2025-07-09 14:00:00,true
P0787,F0876091CDDC6A2E,胡萝卜,蔬菜,胡萝202512310787,2025-10-10 14:00:00,true
P0788,549B676CF218D334,西瓜,水果,西瓜202512310788,2025-06-17 17:00:00,true
P0789,EB88C3970BD1ACD6,燕麦,粮食,燕麦202512310789,2025-03-13 09:00:00,true
P0790,B8B88B00887F7A63,橙子,水果,橙子202512310790,2025-03-19 09:00:00,true
P0791,AB2C010886653B12,草莓,水果,草莓202512310791,2025-05-04 17:00:00,true
P0792,2FC8591C4C9B4632,白菜,蔬菜,白菜202512310792,2025-10-18 18:00:00,true
P0793,5F21EAC215D0E55E,桃子,水果,桃子202512310793,2025-12-24 15:00:00,true
P0794,4C81F9BCDB26B20E,大豆,粮食,大豆202512310794,2025-10-08 11:00:00,true
P0795,EE0D35ADB6C83EBB,红富士苹果,水果,红富202512310795,2025-07-02 14:00:00,true
P0796,C9AEC06D9BA63553,芒果,水果,芒果202512310796,2025-02-21 17:00:00,true
P0797,A5CBC634BEED3817,西红柿,蔬菜,西红202512310797,2025-05-14 14:00:00,true
P0798,D320BF8708130384,燕麦,粮食,燕麦202512310798,2025-08-24 16:00:00,true
P0799,CBBBCB9A7A3A72BC,胡萝卜,蔬菜,胡萝202512310799,2025-05-13 13:00:00,true
P0800,5100ECD766DB852C,白菜,蔬菜,白菜202512310800,2025-05-14 16:00:00,true
P0801,89A45626166CDE7C,辣椒,蔬菜,辣椒202512310801,2025-09-12 09:00:00,true
P0802,51BC155BC2B5847A,玉米,粮食,玉米202512310802,2025-06-26 12:00:00,true
P0803,E606C13640AE4C6E,葡萄,水果,葡萄202512310803,2025-04-25 09:00:00,true
P0804,3175F18BC15E6056,芹菜,蔬菜,芹菜202512310804,2025-08-03 18:00:00,true
P0805,4A14CB2DEBB3A0AD,柚子,水果,柚子202512310805,2025-07-07 16:00:00,true
P0806,B2AF8114FA8CFCF7,西瓜,水果,西瓜202512310806,2025-02-14 14:00:00,true
P0807,6F03E8573C5DA441,芒果,水果,芒果202512310807,2025-11-06 12:00:00,true
P0808,B2539BE5085F83AB,燕麦,粮食,燕麦202512310808,2025-07-09 15:00:00,true
P0809,D58CBAA021CD514A,有机番茄,蔬菜,有机202512310809,2025-07-08 12:00:00,true
P0810,21B2A1698FD2C86E,香蕉,水果,香蕉202512310810,2025-10-10 10:00:00,true
P0811,1D4AE9194A35551F,葡萄,水果,葡萄202512310811,2025-08-03 16:00:00,true
P0812,2182AF06DC19FA86,芹菜,蔬菜,芹菜202512310812,2025-02-22 12:00:00,true
P0813,58B6C5B596760BA3,红薯,粮食,红薯202512310813,2025-06-07 08:00:00,true
P0814,463521B8C5347F64,草莓,水果,草莓202512310814,2025-04-22 13:00:00,true
P0815,3F3E48BF242DCCDC,辣椒,蔬菜,辣椒202512310815,2025-08-24 12:00:00,true
P0816,4E8329816837C11E,豆角,蔬菜,豆角202512310816,2025-11-05 18:00:00,true
P0817,3336C0A9502CD6AC,葡萄,水果,葡萄202512310817,2025-06-28 14:00:00,true
P0818,F6805B1370E8E2C4,辣椒,蔬菜,辣椒202512310818,2025-06-15 13:00:00,true
P0819,F6C9B02DBD8C87EC,东北大米,粮食,东北202512310819,2025-03-12 15:00:00,true
P0820,5C4AF40FF100204A,豆角,蔬菜,豆角202512310820,2025-10-28 14:00:00,true
P0821,BD315E1849CAD51B,豆角,蔬菜,豆角202512310821,2025-01-21 18:00:00,true
P0822,9A2542D26FF2A94B,红薯,粮食,红薯202512310822,2025-05-13 09:00:00,true
P0823,696C3A1BC79146CE,香蕉,水果,香蕉202512310823,2025-08-06 14:00:00,true
P0824,F5279F9983675573,燕麦,粮食,燕麦202512310824,2025-03-23 18:00:00,true
P0825,623F41F1F98FAD2F,玉米,粮食,玉米202512310825,2025-06-11 17:00:00,true
P0826,2EF47DDF68E636AA,大豆,粮食,大豆202512310826,2025-11-12 08:00:00,true
P0827,168FD904A298EEB1,胡萝卜,蔬菜,胡萝202512310827,2025-08-16 12:00:00,true
P0828,4530F48EA38D1AAD,土豆,蔬菜,土豆202512310828,2025-01-09 12:00:00,true
P0829,3C15594A20A4B982,红富士苹果,水果,红富202512310829,2025-09-26 18:00:00,true
P0830,A59D30E2E44D0C8B,芹菜,蔬菜,芹菜202512310830,2025-11-25 12:00:00,true
P0831,AAC2A25A3E0D60E0,红薯,粮食,红薯202512310831,2025-05-28 16:00:00,true
P0832,95121D363E731BDC,红富士苹果,水果,红富202512310832,2025-04-07 13:00:00,true
P0833,606584A5CEFB3756,辣椒,蔬菜,辣椒202512310833,2025-10-13 13:00:00,true
P0834,8C6F364E8C9E05E5,大豆,粮食,大豆202512310834,2025-11-25 12:00:00,true
P0835,C001F236EF0F9A83,香蕉,水果,香蕉202512310835,2025-08-23 09:00:00,true
P0836,1810239F89761447,花生,粮食,花生202512310836,2025-10-17 16:00:00,true
P0837,94DB1560D1CED604,豆角,蔬菜,豆角202512310837,2025-06-05 08:00:00,true
P0838,398882A2FCF61543,东北大米,粮食,东北202512310838,2025-12-14 10:00:00,true
P0839,5AE2D024C9732BA9,芒果,水果,芒果202512310839,2025-02-26 17:00:00,true
P0840,F13A2AFD8A236687,红富士苹果,水果,红富202512310840,2025-11-04 10:00:00,true
P0841,AD91673B66677921,东北大米,粮食,东北202512310841,2025-06-27 12:00:00,true
P0842,0A207AFF1A9948B1,香蕉,水果,香蕉202512310842,2025-01-23 14:00:00,true
P0843,DB627488E5F82644,香蕉,水果,香蕉202512310843,2025-12-06 16:00:00,true
P0844,4A4C008644D43FE3,桃子,水果,桃子202512310844,2025-03-09 08:00:00,true
P0845,19663F7931829872,西红柿,蔬菜,西红202512310845,2025-04-18 08:00:00,true
P0846,D5D6D5F4ECD1B117,豆角,蔬菜,豆角202512310846,2025-10-02 13:00:00,true
P0847,E2A2CE73A46704FD,玉米,粮食,玉米202512310847,2025-03-18 18:00:00,true
P0848,87B63824100BED05,燕麦,粮食,燕麦202512310848,2025-04-16 16:00:00,true
P0849,7594F6C6D75B24DE,柚子,水果,柚子202512310849,2025-06-20 10:00:00,true
P0850,0C8FB1E960AC5F6C,西瓜,水果,西瓜202512310850,2025-02-25 15:00:00,true
P0851,91F798DB81E94FA1,芹菜,蔬菜,芹菜202512310851,2025-06-16 17:00:00,true
P0852,63743D0AA492FA17,东北大米,粮食,东北202512310852,2025-01-15 11:00:00,true
P0853,531B5A1CA4665BB0,草莓,水果,草莓202512310853,2025-11-28 14:00:00,true
P0854,C0DE6192F203A64B,芒果,水果,芒果202512310854,2025-03-03 10:00:00,true
P0855,45A13AB72452DF5C,猕猴桃,水果,猕猴202512310855,2025-11-10 15:00:00,true
P0856,9BC65E60D3AF71EB,香蕉,水果,香蕉202512310856,2025-12-21 18:00:00,true
P0857,79ADCC78B5A02A4D,西瓜,水果,西瓜202512310857,2025-09-27 16:00:00,true
P0858,C76CC49E063E1A8D,梨,水果,梨202512310858,2025-11-17 09:00:00,true
P0859,C89012AB50328464,玉米,粮食,玉米202512310859,2025-06-21 18:00:00,true
P0860,5FDF07E9B47058DC,香蕉,水果,香蕉202512310860,2025-07-27 15:00:00,true
P0861,AD55965851B25FF3,胡萝卜,蔬菜,胡萝202512310861,2025-04-22 09:00:00,true
P0862,75A1D90D2F65BA15,白菜,蔬菜,白菜202512310862,2025-08-05 09:00:00,true
P0863,84D25FFA8CBF29F1,茄子,蔬菜,茄子202512310863,2025-03-24 10:00:00,true
